日期,时点,甘肃_实时市场出清总电量（MWh）
2026-02-15,11:00,7558.81
2026-02-15,11:15,7331.33
2026-02-15,11:30,7082.16
2026-02-15,11:45,7053.44
2026-02-15,12:00,6876.81
2026-02-15,12:15,6904.88
2026-02-15,12:30,6800.10
2026-02-15,12:45,6717.92
2026-02-15,13:00,6813.97
2026-02-15,13:15,6826.06
2026-02-15,13:30,6975.65
2026-02-15,13:45,6920.74
2026-02-15,14:00,6920.21
2026-02-15,14:15,6791.25
2026-02-15,14:30,6725.24
2026-02-15,14:45,6766.53
2026-02-15,15:00,6798.98
2026-02-15,15:15,6761.27
2026-02-15,15:30,6822.60
2026-02-15,15:45,6821.33
2026-02-15,16:00,6929.34
2026-02-15,16:15,6748.44
2026-02-15,16:30,6811.45
2026-02-15,16:45,6828.62
2026-02-15,17:00,6798.22
2026-02-15,17:15,6542.33
2026-02-15,17:30,6577.97
2026-02-15,17:45,7057.27
2026-02-15,18:00,7106.14
2026-02-15,18:15,7276.92
2026-02-15,18:30,7432.68
2026-02-15,18:45,7658.64
2026-02-15,19:00,7408.91
2026-02-15,19:15,7684.62
2026-02-15,19:30,7737.43
2026-02-15,19:45,7964.16
2026-02-15,20:00,8124.85
2026-02-15,20:15,8002.76
2026-02-15,20:30,8192.96
2026-02-15,20:45,8033.03
2026-02-15,21:00,7865.65
2026-02-15,21:15,7626.49
2026-02-15,21:30,7525.15
2026-02-15,21:45,7553.65
2026-02-15,22:00,7500.36
2026-02-15,22:15,7499.56
2026-02-15,22:30,7590.98
2026-02-15,22:45,7452.20
2026-02-15,23:00,7592.22
2026-02-15,23:15,7721.03
2026-02-15,23:30,7806.32
2026-02-15,23:45,7599.40
2026-02-15,24:00,7434.73
2026-02-16,00:15,7332.27
2026-02-16,00:30,7373.29
2026-02-16,00:45,7325.86
2026-02-16,01:00,7431.36
2026-02-16,01:15,7738.81
2026-02-16,01:30,7694.34
2026-02-16,01:45,7670.62
2026-02-16,02:00,7428.88
2026-02-16,02:15,7413.21
2026-02-16,02:30,7473.54
2026-02-16,02:45,7455.41
2026-02-16,03:00,7397.53
2026-02-16,03:15,7458.85
2026-02-16,03:30,7475.48
2026-02-16,03:45,7444.18
2026-02-16,04:00,7329.26
2026-02-16,04:15,7188.08
2026-02-16,04:30,7264.04
2026-02-16,04:45,7336.95
2026-02-16,05:00,7349.90
2026-02-16,05:15,7389.40
2026-02-16,05:30,7295.50
2026-02-16,05:45,7432.31
2026-02-16,06:00,7205.33
2026-02-16,06:15,7388.83
2026-02-16,06:30,7357.36
2026-02-16,06:45,7218.88
2026-02-16,07:00,7265.40
2026-02-16,07:15,7423.10
2026-02-16,07:30,7461.26
2026-02-16,07:45,7564.69
2026-02-16,08:00,7494.90
2026-02-16,08:15,7578.33
2026-02-16,08:30,7680.96
2026-02-16,08:45,7458.94
2026-02-16,09:00,7619.03
2026-02-16,09:15,7623.82
2026-02-16,09:30,7810.65
2026-02-16,09:45,7961.82
2026-02-16,10:00,7951.12
2026-02-16,10:15,7499.91
2026-02-16,10:30,7481.57
2026-02-16,10:45,7634.44
2026-02-16,11:00,7604.49
2026-02-16,11:15,7284.97
2026-02-16,11:30,6999.38
2026-02-16,11:45,6893.65
2026-02-16,12:00,6824.83
2026-02-16,12:15,6865.62
2026-02-16,12:30,6781.02
2026-02-16,12:45,6733.43
2026-02-16,13:00,6709.12
2026-02-16,13:15,6646.30
2026-02-16,13:30,6652.63
2026-02-16,13:45,6594.03
2026-02-16,14:00,6636.79
2026-02-16,14:15,6626.67
2026-02-16,14:30,6642.18
2026-02-16,14:45,6529.34
2026-02-16,15:00,6488.21
2026-02-16,15:15,6555.27
2026-02-16,15:30,6453.74
2026-02-16,15:45,6523.56
2026-02-16,16:00,6353.54
2026-02-16,16:15,6472.23
2026-02-16,16:30,6624.63
2026-02-16,16:45,6785.15
2026-02-16,17:00,6741.71
2026-02-16,17:15,6618.21
2026-02-16,17:30,6853.35
2026-02-16,17:45,6871.65
2026-02-16,18:00,6871.39
2026-02-16,18:15,6618.26
2026-02-16,18:30,6675
2026-02-16,18:45,6799.85
2026-02-16,19:00,6909.60
2026-02-16,19:15,6961.62
2026-02-16,19:30,6946.22
2026-02-16,19:45,6946.25
2026-02-16,20:00,6864.50
2026-02-16,20:15,6749.85
2026-02-16,20:30,6643.21
2026-02-16,20:45,6653.96
2026-02-16,21:00,6739.86
2026-02-16,21:15,6945.56
2026-02-16,21:30,6983.82
2026-02-16,21:45,6974.31
2026-02-16,22:00,6973.12
2026-02-16,22:15,6870.21
2026-02-16,22:30,6896.26
2026-02-16,22:45,6700.02
2026-02-16,23:00,6774.01
2026-02-16,23:15,6788.17
2026-02-16,23:30,7222.33
2026-02-16,23:45,7011.60
2026-02-16,24:00,6896.55
2026-02-17,00:15,6142.09
2026-02-17,00:30,6193.68
2026-02-17,00:45,6169.42
2026-02-17,01:00,6142.75
2026-02-17,01:15,6479.09
2026-02-17,01:30,6523.78
2026-02-17,01:45,6507.93
2026-02-17,02:00,6397.42
2026-02-17,02:15,6528.49
2026-02-17,02:30,6821.99
2026-02-17,02:45,6894.84
2026-02-17,03:00,6956.40
2026-02-17,03:15,7114.58
2026-02-17,03:30,7148.69
2026-02-17,03:45,7018.08
2026-02-17,04:00,7005.12
2026-02-17,04:15,7087.36
2026-02-17,04:30,7104.79
2026-02-17,04:45,6942.79
2026-02-17,05:00,6858.28
2026-02-17,05:15,6935.97
2026-02-17,05:30,6894.80
2026-02-17,05:45,6968.52
2026-02-17,06:00,6985.09
2026-02-17,06:15,7094.23
2026-02-17,06:30,7087.19
2026-02-17,06:45,7129.83
2026-02-17,07:00,7121.37
2026-02-17,07:15,6899.13
2026-02-17,07:30,7230.49
2026-02-17,07:45,6509.08
2026-02-17,08:00,6478.04
2026-02-17,08:15,6074.82
2026-02-17,08:30,6090.20
2026-02-17,08:45,6362.15
2026-02-17,09:00,6708.82
2026-02-17,09:15,6673.23
2026-02-17,09:30,6949.62
2026-02-17,09:45,7293.04
2026-02-17,10:00,7103.22
2026-02-17,10:15,7114.62
2026-02-17,10:30,7186.33
2026-02-17,10:45,6936.29
2026-02-17,11:00,6584.56
2026-02-17,11:15,6501.20
2026-02-17,11:30,6193.98
2026-02-17,11:45,6242.20
2026-02-17,12:00,6142.26
2026-02-17,12:15,6377.19
2026-02-17,12:30,6284.49
2026-02-17,12:45,6261.99
2026-02-17,13:00,6036.50
2026-02-17,13:15,6117.19
2026-02-17,13:30,6156.38
2026-02-17,13:45,6135.15
2026-02-17,14:00,6221.44
2026-02-17,14:15,6210.77
2026-02-17,14:30,6132.66
2026-02-17,14:45,6127.87
2026-02-17,15:00,6412.26
2026-02-17,15:15,6266.83
2026-02-17,15:30,6098.31
2026-02-17,15:45,6084.24
2026-02-17,16:00,6252.40
2026-02-17,16:15,6087.88
2026-02-17,16:30,6106.71
2026-02-17,16:45,6173.03
2026-02-17,17:00,6219.78
2026-02-17,17:15,6147.82
2026-02-17,17:30,6306
2026-02-17,17:45,6324.53
2026-02-17,18:00,6084.40
2026-02-17,18:15,6042.27
2026-02-17,18:30,6067.08
2026-02-17,18:45,6157.67
2026-02-17,19:00,6214.48
2026-02-17,19:15,6284
2026-02-17,19:30,6296.49
2026-02-17,19:45,6297.13
2026-02-17,20:00,6294.36
2026-02-17,20:15,6546.43
2026-02-17,20:30,6498.12
2026-02-17,20:45,6493.17
2026-02-17,21:00,6486.03
2026-02-17,21:15,6514.98
2026-02-17,21:30,6526.09
2026-02-17,21:45,6492.80
2026-02-17,22:00,6411.38
2026-02-17,22:15,6188.56
2026-02-17,22:30,6262.81
2026-02-17,22:45,6172.26
2026-02-17,23:00,5995.61
2026-02-17,23:15,5923.14
2026-02-17,23:30,5714.38
2026-02-17,23:45,5568.40
2026-02-17,24:00,5465.33
2026-02-18,00:15,5546.47
2026-02-18,00:30,5196.79
2026-02-18,00:45,5198.47
2026-02-18,01:00,5267.71
2026-02-18,01:15,5221.44
2026-02-18,01:30,5255.44
2026-02-18,01:45,5535.19
2026-02-18,02:00,5528.92
2026-02-18,02:15,5556.55
2026-02-18,02:30,5279.75
2026-02-18,02:45,5281.84
2026-02-18,03:00,5293.32
2026-02-18,03:15,5318.19
2026-02-18,03:30,5308.30
2026-02-18,03:45,5319.44
2026-02-18,04:00,5567.29
2026-02-18,04:15,5604.16
2026-02-18,04:30,5578.27
2026-02-18,04:45,5592.91
2026-02-18,05:00,5588.59
2026-02-18,05:15,5625.88
2026-02-18,05:30,5580.90
2026-02-18,05:45,5536.17
2026-02-18,06:00,5647.88
2026-02-18,06:15,5699.07
2026-02-18,06:30,5763.54
2026-02-18,06:45,5847.56
2026-02-18,07:00,5906.96
2026-02-18,07:15,5798.83
2026-02-18,07:30,5925.97
2026-02-18,07:45,5972.43
2026-02-18,08:00,5905.62
2026-02-18,08:15,5974.78
2026-02-18,08:30,6032.52
2026-02-18,08:45,6143.46
2026-02-18,09:00,6240.66
2026-02-18,09:15,6097.71
2026-02-18,09:30,6174.03
2026-02-18,09:45,6417.62
2026-02-18,10:00,6693.97
2026-02-18,10:15,6742.93
2026-02-18,10:30,6998.88
2026-02-18,10:45,6912.28
2026-02-18,11:00,6934.92
2026-02-18,11:15,6906.41
2026-02-18,11:30,6275.13
2026-02-18,11:45,6216.48
2026-02-18,12:00,6130.92
2026-02-18,12:15,6171.90
2026-02-18,12:30,6204.34
2026-02-18,12:45,6130.08
2026-02-18,13:00,6116.05
2026-02-18,13:15,6074.77
2026-02-18,13:30,6090.21
2026-02-18,13:45,6098.04
2026-02-18,14:00,6342.86
2026-02-18,14:15,6464.17
2026-02-18,14:30,6432.51
2026-02-18,14:45,6269.16
2026-02-18,15:00,6224.91
2026-02-18,15:15,6305.85
2026-02-18,15:30,6308.45
2026-02-18,15:45,6340.16
2026-02-18,16:00,6273.17
2026-02-18,16:15,6490.13
2026-02-18,16:30,6112.02
2026-02-18,16:45,6499
2026-02-18,17:00,6597.77
2026-02-18,17:15,6720.27
2026-02-18,17:30,6965.17
2026-02-18,17:45,6759.04
2026-02-18,18:00,7303.52
2026-02-18,18:15,6782.22
2026-02-18,18:30,7116.53
2026-02-18,18:45,7280.66
2026-02-18,19:00,7075.80
2026-02-18,19:15,6910.73
2026-02-18,19:30,7035.86
2026-02-18,19:45,7354.87
2026-02-18,20:00,7500.75
2026-02-18,20:15,7392.22
2026-02-18,20:30,7411.60
2026-02-18,20:45,7371.11
2026-02-18,21:00,7374.31
2026-02-18,21:15,7065.55
2026-02-18,21:30,7263.88
2026-02-18,21:45,6931.85
2026-02-18,22:00,6933.21
2026-02-18,22:15,6927.62
2026-02-18,22:30,6849.25
2026-02-18,22:45,6776.62
2026-02-18,23:00,6860.60
2026-02-18,23:15,6589.11
2026-02-18,23:30,6602.54
2026-02-18,23:45,6524.83
2026-02-18,24:00,6373.89
2026-02-19,00:15,6814.60
2026-02-19,00:30,6852.78
2026-02-19,00:45,6836.89
2026-02-19,01:00,6800.54
2026-02-19,01:15,6776.85
2026-02-19,01:30,6772.36
2026-02-19,01:45,6946.61
2026-02-19,02:00,7133.44
2026-02-19,02:15,6499.54
2026-02-19,02:30,6490.67
2026-02-19,02:45,6480.10
2026-02-19,03:00,6334.26
2026-02-19,03:15,6303.93
2026-02-19,03:30,6322.21
2026-02-19,03:45,6405.57
2026-02-19,04:00,6425.46
2026-02-19,04:15,6388.62
2026-02-19,04:30,6375.99
2026-02-19,04:45,6173.44
2026-02-19,05:00,6378.14
2026-02-19,05:15,6426.28
2026-02-19,05:30,6291.33
2026-02-19,05:45,6261.29
2026-02-19,06:00,6082.06
2026-02-19,06:15,6185.74
2026-02-19,06:30,6229.29
2026-02-19,06:45,6055.65
2026-02-19,07:00,6111.98
2026-02-19,07:15,5938.03
2026-02-19,07:30,5958.75
2026-02-19,07:45,6135.52
2026-02-19,08:00,6343.62
2026-02-19,08:15,6275.38
2026-02-19,08:30,6336.04
2026-02-19,08:45,6443.26
2026-02-19,09:00,6529.71
2026-02-19,09:15,6638.46
2026-02-19,09:30,6714.84
2026-02-19,09:45,6745.96
2026-02-19,10:00,6596.79
2026-02-19,10:15,6709.74
2026-02-19,10:30,6653.33
2026-02-19,10:45,6592.06
2026-02-19,11:00,6510.23
2026-02-19,11:15,6541.33
2026-02-19,11:30,6476.48
2026-02-19,11:45,6420.03
2026-02-19,12:00,6392.54
2026-02-19,12:15,6448.81
2026-02-19,12:30,6371.45
2026-02-19,12:45,6265.77
2026-02-19,13:00,6213.52
2026-02-19,13:15,6024.58
2026-02-19,13:30,6065.27
2026-02-19,13:45,6060.62
2026-02-19,14:00,6048.35
2026-02-19,14:15,6044.36
2026-02-19,14:30,6047.75
2026-02-19,14:45,6063.88
2026-02-19,15:00,6064.47
2026-02-19,15:15,6087.73
2026-02-19,15:30,6129.78
2026-02-19,15:45,6131.82
2026-02-19,16:00,6134.38
2026-02-19,16:15,6204.79
2026-02-19,16:30,6176.71
2026-02-19,16:45,5998.06
2026-02-19,17:00,6116.07
2026-02-19,17:15,6182.65
2026-02-19,17:30,6278.26
2026-02-19,17:45,6314.32
2026-02-19,18:00,6324.12
2026-02-19,18:15,6371.17
2026-02-19,18:30,6428.06
2026-02-19,18:45,6524.85
2026-02-19,19:00,6572.38
2026-02-19,19:15,6707.29
2026-02-19,19:30,6684.83
2026-02-19,19:45,6863.52
2026-02-19,20:00,7230.31
2026-02-19,20:15,7254.54
2026-02-19,20:30,7434.21
2026-02-19,20:45,7237.93
2026-02-19,21:00,7234.88
2026-02-19,21:15,7170.90
2026-02-19,21:30,7172.50
2026-02-19,21:45,7096.28
2026-02-19,22:00,7006.73
2026-02-19,22:15,7041.55
2026-02-19,22:30,6974.07
2026-02-19,22:45,6951.33
2026-02-19,23:00,7286.57
2026-02-19,23:15,7158.32
2026-02-19,23:30,7171.26
2026-02-19,23:45,7158.97
2026-02-19,24:00,6985.33
2026-02-20,00:15,7010.62
2026-02-20,00:30,7164.08
2026-02-20,00:45,7168.32
2026-02-20,01:00,7138.28
2026-02-20,01:15,7119.60
2026-02-20,01:30,7085.94
2026-02-20,01:45,7108.68
2026-02-20,02:00,7073.35
2026-02-20,02:15,7121.29
2026-02-20,02:30,7075.25
2026-02-20,02:45,7141.05
2026-02-20,03:00,7184.27
2026-02-20,03:15,7127.75
2026-02-20,03:30,7229.90
2026-02-20,03:45,7359.41
2026-02-20,04:00,7421.66
2026-02-20,04:15,7181.04
2026-02-20,04:30,7298.84
2026-02-20,04:45,7401.06
2026-02-20,05:00,7395.31
2026-02-20,05:15,7382.67
2026-02-20,05:30,7509.94
2026-02-20,05:45,7449.18
2026-02-20,06:00,7474.51
2026-02-20,06:15,7341.88
2026-02-20,06:30,7493.87
2026-02-20,06:45,7094.75
2026-02-20,07:00,7141.80
2026-02-20,07:15,6692.05
2026-02-20,07:30,6588.88
2026-02-20,07:45,6610.42
2026-02-20,08:00,6690.98
2026-02-20,08:15,7216.63
2026-02-20,08:30,7306.61
2026-02-20,08:45,7351.33
2026-02-20,09:00,7483.38
2026-02-20,09:15,7434.26
2026-02-20,09:30,7271.75
2026-02-20,09:45,7539.27
2026-02-20,10:00,7204.08
2026-02-20,10:15,6965.81
2026-02-20,10:30,6860.44
2026-02-20,10:45,6823.63
2026-02-20,11:00,6757.86
2026-02-20,11:15,6749.36
2026-02-20,11:30,6764.89
2026-02-20,11:45,6743.90
2026-02-20,12:00,6800.23
2026-02-20,12:15,6769.12
2026-02-20,12:30,6788.22
2026-02-20,12:45,6715.83
2026-02-20,13:00,6661.39
2026-02-20,13:15,6590.70
2026-02-20,13:30,6574.57
2026-02-20,13:45,6460.73
2026-02-20,14:00,6401.21
2026-02-20,14:15,6305.99
2026-02-20,14:30,6210.39
2026-02-20,14:45,6203.35
2026-02-20,15:00,6131.14
2026-02-20,15:15,6210.98
2026-02-20,15:30,6222.80
2026-02-20,15:45,6113.30
2026-02-20,16:00,6054.56
2026-02-20,16:15,6099.92
2026-02-20,16:30,6212.96
2026-02-20,16:45,6333.44
2026-02-20,17:00,6505
2026-02-20,17:15,6528.34
2026-02-20,17:30,6595.68
2026-02-20,17:45,6587.79
2026-02-20,18:00,6316.81
2026-02-20,18:15,6262.25
2026-02-20,18:30,6295.37
2026-02-20,18:45,6597.28
2026-02-20,19:00,6704.84
2026-02-20,19:15,6537.98
2026-02-20,19:30,6549.13
2026-02-20,19:45,6582.27
2026-02-20,20:00,6672.75
2026-02-20,20:15,6705.62
2026-02-20,20:30,6701.40
2026-02-20,20:45,6754.76
2026-02-20,21:00,6699.37
2026-02-20,21:15,6626.57
2026-02-20,21:30,6776.54
2026-02-20,21:45,6815.94
2026-02-20,22:00,6719.02
2026-02-20,22:15,7044.87
2026-02-20,22:30,7142.85
2026-02-20,22:45,7064.09
2026-02-20,23:00,7004.35
2026-02-20,23:15,6848.96
2026-02-20,23:30,6929.12
2026-02-20,23:45,7248.70
2026-02-20,24:00,7185.44
2026-02-21,00:15,6629.83
2026-02-21,00:30,6553.83
2026-02-21,00:45,6752.42
2026-02-21,01:00,6941.69
2026-02-21,01:15,6875.02
2026-02-21,01:30,6707.46
2026-02-21,01:45,6653.75
2026-02-21,02:00,6390.26
2026-02-21,02:15,6682.42
2026-02-21,02:30,6469.25
2026-02-21,02:45,6428.36
2026-02-21,03:00,6573.38
2026-02-21,03:15,6731.16
2026-02-21,03:30,6212.87
2026-02-21,03:45,6284.79
2026-02-21,04:00,6224.56
2026-02-21,04:15,6187.81
2026-02-21,04:30,6213.87
2026-02-21,04:45,6211.92
2026-02-21,05:00,6138.71
2026-02-21,05:15,6214.60
2026-02-21,05:30,6196.18
2026-02-21,05:45,6134.21
2026-02-21,06:00,6156.46
2026-02-21,06:15,6096.89
2026-02-21,06:30,6110.38
2026-02-21,06:45,6191.41
2026-02-21,07:00,6254.33
2026-02-21,07:15,6137.73
2026-02-21,07:30,6525.95
2026-02-21,07:45,6641.82
2026-02-21,08:00,6713.91
2026-02-21,08:15,6802.48
2026-02-21,08:30,6658.43
2026-02-21,08:45,6742.73
2026-02-21,09:00,6777.63
2026-02-21,09:15,6693.83
2026-02-21,09:30,6745.52
2026-02-21,09:45,7241.74
2026-02-21,10:00,7148.02
2026-02-21,10:15,6885.30
2026-02-21,10:30,6866.68
2026-02-21,10:45,6843.70
2026-02-21,11:00,6802.25
2026-02-21,11:15,6945.66
2026-02-21,11:30,6596.22
2026-02-21,11:45,6469.61
2026-02-21,12:00,6483.40
2026-02-21,12:15,6818.51
2026-02-21,12:30,6830.97
2026-02-21,12:45,6770.14
2026-02-21,13:00,6657.92
2026-02-21,13:15,6468.38
2026-02-21,13:30,6604.85
2026-02-21,13:45,6583.77
2026-02-21,14:00,6314.22
2026-02-21,14:15,6289.78
2026-02-21,14:30,6247.48
2026-02-21,14:45,6290.91
2026-02-21,15:00,6285.01
2026-02-21,15:15,6273.80
2026-02-21,15:30,6332.15
2026-02-21,15:45,6287.85
2026-02-21,16:00,6366.08
2026-02-21,16:15,6324.72
2026-02-21,16:30,6355.23
2026-02-21,16:45,6370.24
2026-02-21,17:00,6223.80
2026-02-21,17:15,6539.37
2026-02-21,17:30,6607.05
2026-02-21,17:45,6614.68
2026-02-21,18:00,6553.13
2026-02-21,18:15,6399.97
2026-02-21,18:30,6473.66
2026-02-21,18:45,6488.75
2026-02-21,19:00,6632.61
2026-02-21,19:15,6554.01
2026-02-21,19:30,6565.64
2026-02-21,19:45,6581
2026-02-21,20:00,6570.23
2026-02-21,20:15,6430.42
2026-02-21,20:30,6416.02
2026-02-21,20:45,6297.96
2026-02-21,21:00,6260.86
2026-02-21,21:15,6343.54
2026-02-21,21:30,6320.44
2026-02-21,21:45,6586.87
2026-02-21,22:00,6569.67
2026-02-21,22:15,6451.90
2026-02-21,22:30,6297.25
2026-02-21,22:45,6338.56
2026-02-21,23:00,6190.31
2026-02-21,23:15,6201.81
2026-02-21,23:30,6134.31
2026-02-21,23:45,6268.93
2026-02-21,24:00,6478.45
2026-02-22,00:15,6591.40
2026-02-22,00:30,6518
2026-02-22,00:45,6445.64
2026-02-22,01:00,6373.01
2026-02-22,01:15,6355.67
2026-02-22,01:30,6344.62
2026-02-22,01:45,6285.29
2026-02-22,02:00,6231.74
2026-02-22,02:15,6229.02
2026-02-22,02:30,6191.12
2026-02-22,02:45,6222.22
2026-02-22,03:00,6256.21
2026-02-22,03:15,6346.15
2026-02-22,03:30,6338.83
2026-02-22,03:45,6302.67
2026-02-22,04:00,6316.08
2026-02-22,04:15,6327.22
2026-02-22,04:30,6308.07
2026-02-22,04:45,6305.72
2026-02-22,05:00,6321.40
2026-02-22,05:15,6256.02
2026-02-22,05:30,6281.27
2026-02-22,05:45,6306.86
2026-02-22,06:00,6308.15
2026-02-22,06:15,6501.35
2026-02-22,06:30,6431.51
2026-02-22,06:45,6192.77
2026-02-22,07:00,6300.88
2026-02-22,07:15,6144.50
2026-02-22,07:30,6080.56
2026-02-22,07:45,6104.36
2026-02-22,08:00,6027.19
2026-02-22,08:15,6132.43
2026-02-22,08:30,6148.28
2026-02-22,08:45,6081.48
2026-02-22,09:00,6010.79
2026-02-22,09:15,6156.78
2026-02-22,09:30,6129.84
2026-02-22,09:45,6271.27
2026-02-22,10:00,6638.33
2026-02-22,10:15,6983.62
2026-02-22,10:30,6882.47
2026-02-22,10:45,6806.60
2026-02-22,11:00,6784.63
2026-02-22,11:15,6915.44
2026-02-22,11:30,6965.70
2026-02-22,11:45,6942.39
2026-02-22,12:00,7008.82
2026-02-22,12:15,6833.32
2026-02-22,12:30,6810.65
2026-02-22,12:45,6772.56
2026-02-22,13:00,6826.41
2026-02-22,13:15,6782.79
2026-02-22,13:30,6754.14
2026-02-22,13:45,6718.41
2026-02-22,14:00,6665.53
2026-02-22,14:15,6590.43
2026-02-22,14:30,6631.77
2026-02-22,14:45,6633.40
2026-02-22,15:00,6636.72
2026-02-22,15:15,6569.81
2026-02-22,15:30,6594.79
2026-02-22,15:45,6692.86
2026-02-22,16:00,6554.94
2026-02-22,16:15,6540.54
2026-02-22,16:30,6614.67
2026-02-22,16:45,6609.30
2026-02-22,17:00,6572.89
2026-02-22,17:15,6542.94
2026-02-22,17:30,6515.22
2026-02-22,17:45,6901.83
2026-02-22,18:00,6927.13
2026-02-22,18:15,6907.62
2026-02-22,18:30,6895.31
2026-02-22,18:45,6972.50
2026-02-22,19:00,7082.87
2026-02-22,19:15,7130.43
2026-02-22,19:30,7128.96
2026-02-22,19:45,7073.61
2026-02-22,20:00,7051.71
2026-02-22,20:15,7107.95
2026-02-22,20:30,6999.54
2026-02-22,20:45,6988.87
2026-02-22,21:00,6999.31
2026-02-22,21:15,6960.65
2026-02-22,21:30,6965.94
2026-02-22,21:45,6944.99
2026-02-22,22:00,7028.63
2026-02-22,22:15,7180.34
2026-02-22,22:30,7194.25
2026-02-22,22:45,7145.58
2026-02-22,23:00,7091.26
2026-02-22,23:15,7050.54
2026-02-22,23:30,7063.25
2026-02-22,23:45,7111.37
2026-02-22,24:00,6978.20
2026-02-23,00:15,6824.49
2026-02-23,00:30,6808.45
2026-02-23,00:45,6748.27
2026-02-23,01:00,7021.91
2026-02-23,01:15,7018.88
2026-02-23,01:30,6960.20
2026-02-23,01:45,7005.52
2026-02-23,02:00,6582.45
2026-02-23,02:15,6491.08
2026-02-23,02:30,6469.42
2026-02-23,02:45,6521.67
2026-02-23,03:00,6438.12
2026-02-23,03:15,6327.36
2026-02-23,03:30,6328.95
2026-02-23,03:45,6383.15
2026-02-23,04:00,6372.92
2026-02-23,04:15,6309.90
2026-02-23,04:30,6341.44
2026-02-23,04:45,6328.35
2026-02-23,05:00,6315.25
2026-02-23,05:15,6299.20
2026-02-23,05:30,6326.68
2026-02-23,05:45,6350.79
2026-02-23,06:00,6412.10
2026-02-23,06:15,6445.72
2026-02-23,06:30,6610.89
2026-02-23,06:45,6597.51
2026-02-23,07:00,6607.99
2026-02-23,07:15,6410.03
2026-02-23,07:30,6387.59
2026-02-23,07:45,6429.63
2026-02-23,08:00,6414.85
2026-02-23,08:15,6432.04
2026-02-23,08:30,6509.52
2026-02-23,08:45,6561.87
2026-02-23,09:00,6651.42
2026-02-23,09:15,6691.25
2026-02-23,09:30,6946.48
2026-02-23,09:45,6840.49
2026-02-23,10:00,6693.98
2026-02-23,10:15,6802.98
2026-02-23,10:30,6929.86
2026-02-23,10:45,7183.65
2026-02-23,11:00,7154.44
2026-02-23,11:15,7181.50
2026-02-23,11:30,6880.69
2026-02-23,11:45,6766.05
2026-02-23,12:00,6559.62
2026-02-23,12:15,6903.81
2026-02-23,12:30,6859.81
2026-02-23,12:45,6807.86
2026-02-23,13:00,6804.10
2026-02-23,13:15,6959.60
2026-02-23,13:30,6516.83
2026-02-23,13:45,6589.12
2026-02-23,14:00,6587.67
2026-02-23,14:15,6716.05
2026-02-23,14:30,6757.07
2026-02-23,14:45,6827.38
2026-02-23,15:00,6802.10
2026-02-23,15:15,6924.98
2026-02-23,15:30,6924.69
2026-02-23,15:45,6536.76
2026-02-23,16:00,6633.28
2026-02-23,16:15,6632.87
2026-02-23,16:30,6637.77
2026-02-23,16:45,6798.79
2026-02-23,17:00,7015.25
2026-02-23,17:15,7072.47
2026-02-23,17:30,7203.75
2026-02-23,17:45,7268.61
2026-02-23,18:00,7067.49
2026-02-23,18:15,7170.69
2026-02-23,18:30,7063.36
2026-02-23,18:45,7131.62
2026-02-23,19:00,7242.31
2026-02-23,19:15,7326.06
2026-02-23,19:30,7341.86
2026-02-23,19:45,7283.14
2026-02-23,20:00,7298.84
2026-02-23,20:15,7350.56
2026-02-23,20:30,7335.50
2026-02-23,20:45,7412.49
2026-02-23,21:00,7387.08
2026-02-23,21:15,7349.59
2026-02-23,21:30,7300.38
2026-02-23,21:45,7286.50
2026-02-23,22:00,7252.27
2026-02-23,22:15,7295.19
2026-02-23,22:30,7245.87
2026-02-23,22:45,7108.12
2026-02-23,23:00,7004.71
2026-02-23,23:15,6946.50
2026-02-23,23:30,6903.48
2026-02-23,23:45,6883.75
2026-02-23,24:00,6830.12
2026-02-24,00:15,6847.79
2026-02-24,00:30,6905.61
2026-02-24,00:45,6810.30
2026-02-24,01:00,6691.61
2026-02-24,01:15,6737.61
2026-02-24,01:30,6743.34
2026-02-24,01:45,6785.15
2026-02-24,02:00,6837.73
2026-02-24,02:15,6579.64
2026-02-24,02:30,6650.40
2026-02-24,02:45,6612.30
2026-02-24,03:00,6577.77
2026-02-24,03:15,6577.83
2026-02-24,03:30,6572.44
2026-02-24,03:45,6579.17
2026-02-24,04:00,6577.93
2026-02-24,04:15,6562.11
2026-02-24,04:30,6604.12
2026-02-24,04:45,6574.16
2026-02-24,05:00,6569.95
2026-02-24,05:15,6548.67
2026-02-24,05:30,6565.75
2026-02-24,05:45,6619.26
2026-02-24,06:00,6672.30
2026-02-24,06:15,6697.07
2026-02-24,06:30,6729.23
2026-02-24,06:45,6755.64
2026-02-24,07:00,6749.42
2026-02-24,07:15,6598.77
2026-02-24,07:30,6656.17
2026-02-24,07:45,6669.54
2026-02-24,08:00,6718.72
2026-02-24,08:15,6823.31
2026-02-24,08:30,6967.62
2026-02-24,08:45,7103.64
2026-02-24,09:00,7145.50
2026-02-24,09:15,7084.91
2026-02-24,09:30,7122.45
2026-02-24,09:45,7345.16
2026-02-24,10:00,7328.75
2026-02-24,10:15,7635.70
2026-02-24,10:30,7908.27
2026-02-24,10:45,7688.73
2026-02-24,11:00,7674.77
2026-02-24,11:15,7748.82
2026-02-24,11:30,7715.77
2026-02-24,11:45,7552.40
2026-02-24,12:00,7557.52
2026-02-24,12:15,7536.38
2026-02-24,12:30,7485.98
2026-02-24,12:45,7444.17
2026-02-24,13:00,7432.27
2026-02-24,13:15,7423.85
