日期,时点,甘肃_日前市场出清总电量（MWh）
2026-02-24,13:45,7297.30
2026-02-24,14:00,7279.45
2026-02-24,14:15,7197.87
2026-02-24,14:30,7215.60
2026-02-24,14:45,7195.10
2026-02-24,15:00,7212.41
2026-02-24,15:15,7188.63
2026-02-24,15:30,7211.79
2026-02-24,15:45,7214.92
2026-02-24,16:00,7191.79
2026-02-24,16:15,7038.74
2026-02-24,16:30,7093.38
2026-02-24,16:45,7159.76
2026-02-24,17:00,7295.50
2026-02-24,17:15,7231.77
2026-02-24,17:30,7183.47
2026-02-24,17:45,7112.87
2026-02-24,18:00,7305.89
2026-02-24,18:15,7124.13
2026-02-24,18:30,7017.39
2026-02-24,18:45,6990.04
2026-02-24,19:00,7038.92
2026-02-24,19:15,6984.12
2026-02-24,19:30,7111.21
2026-02-24,19:45,7139.60
2026-02-24,20:00,7190.12
2026-02-24,20:15,7138.24
2026-02-24,20:30,7133.13
2026-02-24,20:45,7149.01
2026-02-24,21:00,7165.93
2026-02-24,21:15,7191.79
2026-02-24,21:30,7163.80
2026-02-24,21:45,7166.72
2026-02-24,22:00,7146.42
2026-02-24,22:15,7020.56
2026-02-24,22:30,6979.12
2026-02-24,22:45,6803.40
2026-02-24,23:00,6830.36
2026-02-24,23:15,6704.79
2026-02-24,23:30,6711.88
2026-02-24,23:45,6703
2026-02-24,24:00,6701.82
2026-02-25,00:15,6635.75
2026-02-25,00:30,6613.42
2026-02-25,00:45,6556.04
2026-02-25,01:00,6533.54
2026-02-25,01:15,6553.29
2026-02-25,01:30,6479.73
2026-02-25,01:45,6404.14
2026-02-25,02:00,6354.21
2026-02-25,02:15,6339.19
2026-02-25,02:30,6323.08
2026-02-25,02:45,6268.73
2026-02-25,03:00,6230.82
2026-02-25,03:15,6211.81
2026-02-25,03:30,6186.23
2026-02-25,03:45,6188.46
2026-02-25,04:00,6156.79
2026-02-25,04:15,6143.47
2026-02-25,04:30,6135.98
2026-02-25,04:45,6135.77
2026-02-25,05:00,6097.29
2026-02-25,05:15,6044.23
2026-02-25,05:30,6077.35
2026-02-25,05:45,6131.30
2026-02-25,06:00,6164.85
2026-02-25,06:15,6232.92
2026-02-25,06:30,6225.20
2026-02-25,06:45,6225.69
2026-02-25,07:00,6213.14
2026-02-25,07:15,6320.79
2026-02-25,07:30,6376.21
2026-02-25,07:45,6335.45
2026-02-25,08:00,6329.83
2026-02-25,08:15,6423.46
2026-02-25,08:30,6459.26
2026-02-25,08:45,6630.04
2026-02-25,09:00,6803.52
2026-02-25,09:15,6822.30
2026-02-25,09:30,6955.54
2026-02-25,09:45,7014.31
2026-02-25,10:00,7013.71
2026-02-25,10:15,6872.23
2026-02-25,10:30,6882.11
2026-02-25,10:45,6933.87
2026-02-25,11:00,7291.54
2026-02-25,11:15,7288.94
2026-02-25,11:30,6805.50
2026-02-25,11:45,6761.90
2026-02-25,12:00,6792.23
2026-02-25,12:15,7310.45
2026-02-25,12:30,7356.42
2026-02-25,12:45,7396.56
2026-02-25,13:00,7419.40
2026-02-25,13:15,7462.85
2026-02-25,13:30,7259.96
2026-02-25,13:45,7305.01
2026-02-25,14:00,7370.60
2026-02-25,14:15,7324.38
2026-02-25,14:30,7364.37
2026-02-25,14:45,7145.56
2026-02-25,15:00,7165.17
2026-02-25,15:15,7227.98
2026-02-25,15:30,7230.31
2026-02-25,15:45,7010.48
2026-02-25,16:00,7104.70
2026-02-25,16:15,6785.94
2026-02-25,16:30,6790.42
2026-02-25,16:45,6807
2026-02-25,17:00,6814.47
2026-02-25,17:15,6578.43
2026-02-25,17:30,6607.50
2026-02-25,17:45,6663.06
2026-02-25,18:00,6693.12
2026-02-25,18:15,6526.71
2026-02-25,18:30,6494.90
2026-02-25,18:45,6483.41
2026-02-25,19:00,6547.48
2026-02-25,19:15,6541.27
2026-02-25,19:30,6533.80
2026-02-25,19:45,6562.58
2026-02-25,20:00,6494.62
2026-02-25,20:15,6575.02
2026-02-25,20:30,6562.24
2026-02-25,20:45,6540.19
2026-02-25,21:00,6503.40
2026-02-25,21:15,6517.93
2026-02-25,21:30,6486.13
2026-02-25,21:45,6446.57
2026-02-25,22:00,6416.10
2026-02-25,22:15,6497.93
2026-02-25,22:30,6484.66
2026-02-25,22:45,6325.53
2026-02-25,23:00,6232.87
2026-02-25,23:15,6124.89
2026-02-25,23:30,6094.76
2026-02-25,23:45,6064.55
2026-02-25,24:00,6069.13
2026-02-26,00:15,6136.70
2026-02-26,00:30,6003.62
2026-02-26,00:45,5900.18
2026-02-26,01:00,5898.53
2026-02-26,01:15,5945.56
2026-02-26,01:30,5866.23
2026-02-26,01:45,5811.20
2026-02-26,02:00,5753.14
2026-02-26,02:15,5636.63
2026-02-26,02:30,5603.21
2026-02-26,02:45,5578.44
2026-02-26,03:00,5541.17
2026-02-26,03:15,5458.38
2026-02-26,03:30,5472.11
2026-02-26,03:45,5461.11
2026-02-26,04:00,5435.10
2026-02-26,04:15,5418.99
2026-02-26,04:30,5410.04
2026-02-26,04:45,5400.83
2026-02-26,05:00,5395.82
2026-02-26,05:15,5414
2026-02-26,05:30,5490.35
2026-02-26,05:45,5503.90
2026-02-26,06:00,5607.65
2026-02-26,06:15,5605.81
2026-02-26,06:30,5655.40
2026-02-26,06:45,5657.22
2026-02-26,07:00,5701.65
2026-02-26,07:15,5682.64
2026-02-26,07:30,5741.76
2026-02-26,07:45,5785.90
2026-02-26,08:00,5837.04
2026-02-26,08:15,5827.20
2026-02-26,08:30,5906.39
2026-02-26,08:45,6092.27
2026-02-26,09:00,6441.82
2026-02-26,09:15,6704.71
2026-02-26,09:30,6891.62
2026-02-26,09:45,7091.40
2026-02-26,10:00,7225.22
2026-02-26,10:15,7624.27
2026-02-26,10:30,7623.54
2026-02-26,10:45,7585.58
2026-02-26,11:00,7654.79
2026-02-26,11:15,7607.31
2026-02-26,11:30,7664.75
2026-02-26,11:45,7617.66
2026-02-26,12:00,7570.87
2026-02-26,12:15,7632.66
2026-02-26,12:30,7636.02
2026-02-26,12:45,7575.21
2026-02-26,13:00,7538.13
2026-02-26,13:15,7518.56
2026-02-26,13:30,7535.44
2026-02-26,13:45,7476.73
2026-02-26,14:00,7494.47
2026-02-26,14:15,7197.21
2026-02-26,14:30,7221.27
2026-02-26,14:45,7173.52
2026-02-26,15:00,7098.78
2026-02-26,15:15,6995.88
2026-02-26,15:30,6772.99
2026-02-26,15:45,6731.35
2026-02-26,16:00,6659.05
2026-02-26,16:15,6700.77
2026-02-26,16:30,6511.39
2026-02-26,16:45,6382.81
2026-02-26,17:00,6415.74
2026-02-26,17:15,6496.90
2026-02-26,17:30,6447.03
2026-02-26,17:45,6569.96
2026-02-26,18:00,6379.25
2026-02-26,18:15,6327.65
2026-02-26,18:30,6209.96
2026-02-26,18:45,6248.29
2026-02-26,19:00,6250.76
2026-02-26,19:15,6294.23
2026-02-26,19:30,6325.28
2026-02-26,19:45,6306.70
2026-02-26,20:00,6291.86
2026-02-26,20:15,6357.06
2026-02-26,20:30,6339.58
2026-02-26,20:45,6336
2026-02-26,21:00,6337
2026-02-26,21:15,6320.47
2026-02-26,21:30,6303.77
2026-02-26,21:45,6214.27
2026-02-26,22:00,6193.73
2026-02-26,22:15,6364.61
2026-02-26,22:30,6307.19
2026-02-26,22:45,6102.42
2026-02-26,23:00,6092.25
2026-02-26,23:15,5896.84
2026-02-26,23:30,5899.69
2026-02-26,23:45,5923.11
2026-02-26,24:00,5925.87
2026-02-27,00:15,6318.23
2026-02-27,00:30,6003.02
2026-02-27,00:45,5929.51
2026-02-27,01:00,5901.42
2026-02-27,01:15,5856
2026-02-27,01:30,5789.06
2026-02-27,01:45,5774.37
2026-02-27,02:00,5750.95
2026-02-27,02:15,5772.18
2026-02-27,02:30,5769.29
2026-02-27,02:45,5803.52
2026-02-27,03:00,5823.81
2026-02-27,03:15,5871.50
2026-02-27,03:30,5944.54
2026-02-27,03:45,5951.66
2026-02-27,04:00,5882.09
2026-02-27,04:15,5851.97
2026-02-27,04:30,5878.97
2026-02-27,04:45,5884.26
2026-02-27,05:00,5893.27
2026-02-27,05:15,5906
2026-02-27,05:30,5894.91
2026-02-27,05:45,5956.96
2026-02-27,06:00,5985.83
2026-02-27,06:15,6055.82
2026-02-27,06:30,6049.04
2026-02-27,06:45,6088.30
2026-02-27,07:00,6121.86
2026-02-27,07:15,6371.27
2026-02-27,07:30,6357.62
2026-02-27,07:45,6320.36
2026-02-27,08:00,6322.88
2026-02-27,08:15,6386.77
2026-02-27,08:30,6584.90
2026-02-27,08:45,6897.10
2026-02-27,09:00,7194.60
2026-02-27,09:15,7350.87
2026-02-27,09:30,7566.42
2026-02-27,09:45,7794.56
2026-02-27,10:00,8137.58
2026-02-27,10:15,8077.57
2026-02-27,10:30,8032.15
2026-02-27,10:45,7904.93
2026-02-27,11:00,7723.84
2026-02-27,11:15,7796.14
2026-02-27,11:30,7788.93
2026-02-27,11:45,7781.51
2026-02-27,12:00,7717.81
2026-02-27,12:15,7852.68
2026-02-27,12:30,7739.10
2026-02-27,12:45,7631.71
2026-02-27,13:00,7506.60
2026-02-27,13:15,7543.37
2026-02-27,13:30,7540.90
2026-02-27,13:45,7485.37
2026-02-27,14:00,7444
2026-02-27,14:15,7445.19
2026-02-27,14:30,7434.45
2026-02-27,14:45,7448.25
2026-02-27,15:00,7453.46
2026-02-27,15:15,7405.98
2026-02-27,15:30,7454.27
2026-02-27,15:45,7451.23
2026-02-27,16:00,7385.62
2026-02-27,16:15,7490.47
2026-02-27,16:30,7542.74
2026-02-27,16:45,7690.08
2026-02-27,17:00,7747.11
2026-02-27,17:15,7802.07
2026-02-27,17:30,7880.48
2026-02-27,17:45,8002.75
2026-02-27,18:00,8025.49
2026-02-27,18:15,7915.10
2026-02-27,18:30,7843.42
2026-02-27,18:45,7667.46
2026-02-27,19:00,7294.58
2026-02-27,19:15,7264.27
2026-02-27,19:30,7341.77
2026-02-27,19:45,7322.48
2026-02-27,20:00,7314.77
2026-02-27,20:15,7293.89
2026-02-27,20:30,7288.22
2026-02-27,20:45,7254.58
2026-02-27,21:00,7244.04
2026-02-27,21:15,7223.44
2026-02-27,21:30,7193.11
2026-02-27,21:45,7098.55
2026-02-27,22:00,6994.38
2026-02-27,22:15,6868.63
2026-02-27,22:30,6733.42
2026-02-27,22:45,6423.26
2026-02-27,23:00,6304.01
2026-02-27,23:15,6175.29
2026-02-27,23:30,6116.86
2026-02-27,23:45,6049.55
2026-02-27,24:00,6040.69
2026-02-28,00:15,6217.57
2026-02-28,00:30,6082.82
2026-02-28,00:45,6031.84
2026-02-28,01:00,5999.83
2026-02-28,01:15,5938.44
2026-02-28,01:30,5877.45
2026-02-28,01:45,5791.76
2026-02-28,02:00,5704.94
2026-02-28,02:15,5654.68
2026-02-28,02:30,5684.52
2026-02-28,02:45,5641
2026-02-28,03:00,5556.79
2026-02-28,03:15,5547.99
2026-02-28,03:30,5497.46
2026-02-28,03:45,5544.52
2026-02-28,04:00,5500.40
2026-02-28,04:15,5486.95
2026-02-28,04:30,5462.85
2026-02-28,04:45,5421.73
2026-02-28,05:00,5409.98
2026-02-28,05:15,5421.67
2026-02-28,05:30,5420.73
2026-02-28,05:45,5441.90
2026-02-28,06:00,5427.42
2026-02-28,06:15,5531.83
2026-02-28,06:30,5528.11
2026-02-28,06:45,5519.28
2026-02-28,07:00,5525.81
2026-02-28,07:15,5709.12
2026-02-28,07:30,5705.79
2026-02-28,07:45,5713.19
2026-02-28,08:00,5759.44
2026-02-28,08:15,5863.28
2026-02-28,08:30,5993.69
2026-02-28,08:45,6117.32
2026-02-28,09:00,6244.87
2026-02-28,09:15,6219
2026-02-28,09:30,6454.23
2026-02-28,09:45,6645.24
2026-02-28,10:00,6721.49
2026-02-28,10:15,7090.57
2026-02-28,10:30,7146.50
2026-02-28,10:45,7272.60
2026-02-28,11:00,7277.32
2026-02-28,11:15,7638.10
2026-02-28,11:30,7376.67
2026-02-28,11:45,7125.09
2026-02-28,12:00,7101.32
2026-02-28,12:15,7242.82
2026-02-28,12:30,7213.94
2026-02-28,12:45,7172.10
2026-02-28,13:00,7282.93
2026-02-28,13:15,7139.88
2026-02-28,13:30,7178.47
2026-02-28,13:45,7181.60
2026-02-28,14:00,7171.22
2026-02-28,14:15,7007.37
2026-02-28,14:30,7010.74
2026-02-28,14:45,7152.26
2026-02-28,15:00,7259.02
2026-02-28,15:15,7265.85
2026-02-28,15:30,7322.60
2026-02-28,15:45,7266.13
2026-02-28,16:00,7180.31
2026-02-28,16:15,7278.99
2026-02-28,16:30,7203.61
2026-02-28,16:45,7055.37
2026-02-28,17:00,6879.15
2026-02-28,17:15,6640.98
2026-02-28,17:30,6734.45
2026-02-28,17:45,6787.35
2026-02-28,18:00,6774
2026-02-28,18:15,6702.15
2026-02-28,18:30,6598.59
2026-02-28,18:45,6593.67
2026-02-28,19:00,6571.68
2026-02-28,19:15,6555.04
2026-02-28,19:30,6512.81
2026-02-28,19:45,6474.62
2026-02-28,20:00,6456.98
2026-02-28,20:15,6408.78
2026-02-28,20:30,6373.33
2026-02-28,20:45,6351.38
2026-02-28,21:00,6346.93
2026-02-28,21:15,6314.82
2026-02-28,21:30,6292.69
2026-02-28,21:45,6221.22
2026-02-28,22:00,6186.99
2026-02-28,22:15,6390.42
2026-02-28,22:30,6358.43
2026-02-28,22:45,6229.92
2026-02-28,23:00,6186.22
2026-02-28,23:15,6081.23
2026-02-28,23:30,6029.55
2026-02-28,23:45,6003
2026-02-28,24:00,5957.70
